grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,ano,vol,fasc,pags,DOI,autores,id
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Percepción de docentes en formación en un curso en modalidad b-learning,Colombia,Luciérnaga : Revista Virtual ,2027-1557,2014,11,n/a ,78 - 85,,JUAN CARLOS MONSALVE GOMEZ,869
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Inteligencia emocional del maestro: posibilidad para favorecer procesos de enseñanza-aprendizaje,Colombia,Infancias Imágenes ,1657-9089,2014,13,N/A ,140 - 142,,JUAN SANTIAGO CALLE PIEDRAHITA,870
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Sujetos virtuales, violencias reales: una perspectiva crítica del fenómeno del ciberbullying",Colombia,Revista De Investigaciones ,0121-067X,2014,14,23 ,14 - 31,10.22383/ri.v14i2.18,"GLORIA MARIA LOPEZ ARBOLEDA, JAIME ALBERTO CARMONA PARRA",871
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Investigación formativa: un acercamiento a la consolidación de la investigación y la docencia,Estados Unidos,Psicoespacios ,2145-2776,2014,8,N/A ,440 - 455,N/A,GLORIA MARIA ISAZA ZAPATA,872
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Las FARC-EP: de movimiento social a grupo armado,Colombia,Katharsis ,0124-7816,2014,17,N/A ,147 - 157,10.25057/25005731.685,JOSE WILMAR PINO MONTOYA,873
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Nuevas crianzas para nuevas infancias: propuestas para sujetos políticos desde resignificaciones pedagógicas,Colombia,Infancias Imágenes ,1657-9089,2014,13,1 ,23 - 31,10.14483/16579089.7401,"GLORIA MARIA LOPEZ ARBOLEDA, LUISA FERNANDA RIOS LOPEZ, MARIA ELENA SERNA GALLO, MARY LUZ MARIN POSADA",874
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Agresividad infantil y escuela: una aproximación desde el punto de vista de los docentes,Colombia,Memorias ,0124-4361,2013,11,20 ,87 - 98,N/A,"ADRIANA MARIA GALLEGO HENAO, EDISON FRANCISCO VIVEROS CHAVARRIA, LIBIA ELENA  RAMIREZ  ROBLEDO",876
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,El lugar de la moral en la constitución de la subjetividad política en niños y niñas de primera infancia.,Colombia,Controversia ,0120-4165,2013,N/A,N/A ,111 - 159,0,MARY LUZ MARIN POSADA,877
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Pedagogical Factors that Influence EFL Teaching: Some Considerations for Teachers' Professional Development,Colombia,Profile: Issues in Teachers' Professional Development ,1657-0790,2013,15,N/A ,97 - 108,,JOSE VICENTE ABAD OLAYA,878
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Estrategias de intervención a partir del principio de autogobierno escolar: Institución Educativa Bello Oriente, Medellín",Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,2013,38,N/A ,98 - 111,N/A,"LIBIA ELENA RAMIREZ ROBLEDO, EDISON VIVEROS",880
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,El rol de hombre en la familia a través de la historia,Colombia,La Voz Del Semillero ,2011-8015,2012,5,N/A ,68 - 78,,MICHELLE SANCHEZ OSPINA,881
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Evaluación de los aprendizajes en lenguas extranjeras:hacia prácticas justas y democráticas,Colombia,Lenguaje ,0120-3479,2012,40,1 ,99 - 126,,"LILIANA MARIA MATURANA PATARROYO, CLARA INES ARIAS TORO, MARIA ISABEL RESTREPO MARIN",882
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Cómo leen y escriben los estudiantes universitarios (libro),Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,2012,N/A,N/A ,N/A - N/A,,ELVIA ADRIANA ARROYAVE SALAZAR,883
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Paul Ricoeur: Hacia una formación en clave narrativa,Colombia,Anuario Colombiano De Fenomenología  ,2027-0208,2012,VI,N/A ,213 - 231,,DIANA MELISA PAREDES OVIEDO,884
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Recuperación crítica de los conceptos de familia, dinámica familiar y sus características",Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,2012,35,1 ,326 - 345,"NA",ADRIANA MARIA GALLEGO HENAO,885
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Revisión (Survey),La agresividad infantil: una propuesta de intervención y prevención pedagógica desde la escuela,Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,2011,33,1 ,295 - 314,N/A,ADRIANA MARIA GALLEGO HENAO,886
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Revisión (Survey),"Pedagogía crítica, agresividad y psicoanálisis",Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,2011,32,N/A ,129 - 154,,LIBIA ELENA RAMIREZ ROBLEDO,887
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Línea de investigación Sujeto, desarrollo y contextos de exclusión.",Colombia,Textos Y Argumentos ,1692-1135,2008,1,1 ,1 - 109,,LIBIA ELENA RAMIREZ ROBLEDO,888
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Articulación de la investigación a las funciones sustantivas de la universidad: Acerca de una experiencia en la Funlam,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,2006,9,13 ,51 - 59,,LIBIA ELENA RAMIREZ ROBLEDO,889
"EDUCACIÓN, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Evaluación en lenguas extranjeras: discursos y prácticas,Colombia,Ikala ,0123-3432,2005,10,16 ,63 - 91,,"LILIANA MARIA MATURANA PATARROYO, CLARA INES ARIAS TORO",890
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,"The creepy, the bad and the ugly: exploring perceptions of moral character and social desirability in uncanny faces",,Current Psychology ,1936-4733,2021,40, , - ,10.1007/s12144-021-01452-w,JULIO ANTONIO OLIVERA LA ROSA,891
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Estilo cognitivo en la dimensión dependencia e independencia de campo y su relación para la elección de la formación profesional,Colombia,Latinoamericana De Estudios Educativos ,1900-9895,2021,17,N/A ,56 - 69,10.17151/rlee.2021.17.1.4,"MARIBEL REGINA ATEHORTUA VELEZ, YICELA MARIA RAMIREZ GIRALDO, PAULA ANDREA MONTOYA ZULUAGA",893
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Revisión (Survey),Conectividad funcional y memoria de trabajo: una revisión sistemática,Colombia,Tesis Psicológica ,1909-8391,2021,16,1 ,1 - 33,10.37511/tesis.v16n1a4,"DANIEL ALFREDO LANDINEZ MARTINEZ, DAVID ANDRES MONTOYA ARENAS, ANYERSON STITHS GOMEZ TABARES",894
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Capacidades de aprendizaje en niños con autismo: un análisis relacional,Venezuela,Espacios ,0798-1015,2020,41,48 ,341 - 349,10.48082/espacios-a20v41n48p25,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ",896
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Intellectual Quotient and Social Cognition in Young Offenders: A Relational Analysis,Canadá,Modern Applied Science ,1913-1844,2020,14,12 ,16 - 26,10.5539/mas.v14n12p16,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ",898
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Structural Equation Model: an Analysis of Learning Management Systems Acceptance,Canadá,Modern Applied Science ,1913-1844,2020,14,11 ,50 - 58,10.5539/mas.v14n11p50,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ, ISABEL CRISTINA PUERTA LOPERA",899
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Indicador de medición en psicología online en América Latina en tiempos de pandemia,España,Revista Latina de Comunicacion Social ,1138-5820,2020,N/A,78 ,457 - 476,10.4185/RLCS-2020-1485,"OMAR AUGUSTO AMADOR SANCHEZ, CARLOS ANDRES TREJOS GIL, HUBER YECID CASTRO ESCOBAR",900
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,A Sentiment Analysis of Risperidone Use in the Autism Spectrum Disorder Treatment,Pakistán,Middle East Journal of Scientific Research ,1990-9233,2020,28,5 ,395 - 400,10.5829/idosi.mejsr.2020.395.400,"CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA",901
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Salario emocional y patrones de aprendizaje organizacional,Venezuela,Espacios ,0798-1015,2020,41,29 ,371 - 385,10.1145/10672681,JUAN DIEGO BETANCUR ARIAS,902
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Clustering Applied to the Education: A K-means and Hierarchical Application,,Review of European Studies ,1918-7173,2020,12,3 ,66 - 74,10.5539/res.v12n3p66,"CATALINA QUINTERO LOPEZ, ISABEL CRISTINA PUERTA LOPERA, VICTOR DANIEL GIL VERA",903
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,"Gender Differences in the association between Theory of Mind, Empathy and Conduct Disorder: A Cross-sectional Study",,Suma Psicologica ,0121-4381,2020,27,1 ,35 - 42,10.14349/sumapsi.2020.v27.n1.5,JULIO ANTONIO OLIVERA LA ROSA,905
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Aplicaciones móviles para gestión de procesos académicos en educación superior (AMAES),Venezuela,Espacios ,0798-1015,2020,41,N/A ,250 - 270,,DANIEL ALFREDO LANDINEZ MARTINEZ,907
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Strategic foresight: a case of application in power generating companies,Venezuela,Espacios ,0798-1015,2020,41,24 ,61 - 74,,"CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA, JAVIER SEBASTIAN RUIZ SANTACRUZ",909
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Estrés académico en estudiantes universitarios,Colombia,Psicoespacios ,2145-2776,2020,14,24 ,17 - 37,10.25057/issn.2145-2776,"OMAR AUGUSTO AMADOR SANCHEZ, JORGE EMIRO RESTREPO CARVAJAL, LEIDY TATIANA CASTANEDA QUIRAMA",912
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Impact of sport on social cognition: an analysis based on structural equational models,Rumania,JOURNAL OF PHYSICAL EDUCATION AND SPORT ,2247-8051,2020,20,1 ,31 - 36,10.7752/jpes.2020.01004,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ, CAROLINA VASQUEZ LOPEZ",913
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,A Comparative Analysis of the Anxiety in Offenders of the Law Based on Structural Equational Models,Canadá,Modern Applied Science ,1913-1844,2020,14,2 ,65 - 70,10.5539/mas.v14n2p65,"CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA",914
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Keep your (social) distance: Pathogen concerns and social perception in the time of COVID-19,,Personality and Individual Differences ,0191-8869,2020,166,C , - ,10.1016/j.paid.2020.110200,JULIO ANTONIO OLIVERA LA ROSA,915
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Balance of Trade and the Dollar Price: A Relational Analysis of the Colombian Case,,Middle East Journal of Scientific Research ,1990-9233,2019,27,6 ,465 - 468,10.5829/idosi.mejsr.2019.465.468,"CATALINA QUINTERO LOPEZ, JAVIER SEBASTIAN RUIZ SANTACRUZ, VICTOR DANIEL GIL VERA",916
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Swiping right: face perception in the age of Tinder,,Heliyon ,2405-8440,2019,5, , - ,10.1016/j.heliyon.2019.e02949,JULIO ANTONIO OLIVERA LA ROSA,918
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Executive Function Performance in patients with obesity: a systematic review,Colombia,Psychologia: Avances de la Disciplina ,1900-2386,2019,13,2 ,121 - 134,10.21500/19002386.4230,"DIANA MARCELA MONTOYA LONDONO, DANIEL ALFREDO LANDINEZ MARTINEZ, SEBASTIAN ROBLEDO GIRALDO",920
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Development of an Emotional Salary Model: a Case of Application,India,Indian Journal of Science and Technology ,0974-5645,2019,12,42 ,1 - 18,10.17485/ijst/2019/v12i42/146964,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ, ISABEL CRISTINA PUERTA LOPERA, JAVIER SEBASTIAN RUIZ SANTACRUZ, JUAN DIEGO BETANCUR ARIAS",921
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Classification of Adolescent Offenders of the Law with Radial Neural Network Bases Function,Canadá,Modern Applied Science ,1913-1844,2019,13,10 ,39 - 45,10.5539/mas.v13n10p39,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ, ISABEL CRISTINA PUERTA LOPERA, GABRIEL JAIME CORREA HENAO",922
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Revisión (Survey),Políticas de salud pública para la prevención y el tratamiento de la enfermedad vascular cerebral: una revisión sistemática por medio de la metodología ToS (Tree of Science),Colombia,Medicina U.P.B. ,0120-4874,2019,38,N/A ,129 - 139,10.18566/medupb.v38n2.a05,"DAVID ANDRES MONTOYA ARENAS, DANIEL ALFREDO LANDINEZ MARTINEZ",923
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Structural Equation Model for Studying the Autism Spectrum Disorder,Pakistán,Middle East Journal of Scientific Research ,1990-9233,2019,27,2 ,114 - 118,10.5829/idosi.mejsr.2019.114.118,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ",924
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Health Care Expenditures of Medicare Beneficiaries with Normal Pressure Hydrocephalus,Países Bajos,World Neurosurgery ,1878-8750,2019,127,N/A ,E548 - E555,10.1016/j.wneu.2019.03.201,"GABRIEL DAVID PINILLA MONSALVE, TITO GIOVANNI MAURICIO VIVAS BUITRAGO",925
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Corto (Resumen),Looking for the right swipe: gender differences in self-presentation on Tinder profiles.,,Annual Review of CyberTherapy and Telemedicine ,1554-8716,2019,17, ,149 - 153,,JULIO ANTONIO OLIVERA LA ROSA,926
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,La importancia de la intervención psicosocial en el tratamiento integral de niños con trastorno negativista y desafiante,Colombia,Revista de Psicologia ,2145-6569,2018,9,2 ,58 - 74,,"CLAUDIA MARCELA ARANA MEDINA, JOHN JAIRO GARCIA PENA",928
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Corto (Resumen),Classifying Death Causes with Hierarchical Clustering: The Colombian Case,Pakistán,Middle East Journal of Scientific Research ,1990-9233,2018,26,4 ,438 - 443,10.5829/idosi.mejsr.2018.438.443,"VICTOR DANIEL GIL VERA, ISABEL CRISTINA PUERTA LOPERA",929
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Relación entre lenguaje expresivo y receptivo y habilidades prelectoras,Colombia,Revista Latinoamericana de Psicologia ,0120-0534,2018,50,3 ,136 - 144,10.14349/rlp.2018.v50.n3.1,OLBER EDUARDO ARANGO TOBON,930
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Ventricular Volume Dynamics during the Development of Adult Chronic Communicating Hydrocephalus in a Rodent Model,Países Bajos,World Neurosurgery ,1878-8750,2018,120,N/A ,E1120 - E1127,10.1016/j.wneu.2018.08.241,"TITO GIOVANNI MAURICIO VIVAS BUITRAGO, GABRIEL DAVID PINILLA MONSALVE",931
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,"Global, Regional, and National Burden of Meningitis, 1990-2016: A Systematic Analysis for the Global Burden of Disease Study",Reino Unido,Lancet Neurology ,1474-4422,2018,17,12 ,1061 - 1082,10.1016/S1474-4422(18)30387-9,GABRIEL DAVID PINILLA MONSALVE,932
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,CONDICIONES DE BASE PARA LA REINTEGRACIÓN SOCIAL EN EL POSCONFLICTO,República Dominicana,Ciencia Y Sociedad ,0378-7680,2018,43,N/A ,69 - 81,10.22206/cys,"JOSE LUIS ALVAREZ POSADA, CLAUDIA MARCELA ARANA MEDINA",933
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Modelo de salario emocional para la fidelización de los colaboradores en la búsqueda de una organización competitiva,,Espacios ,0798-1015,2018,39,41 ,35 - 43,n/a,JUAN DIEGO BETANCUR ARIAS,934
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,"Extending the Resection beyond the Contrast-enhancement for Glioblastoma: Feasibility, Efficacy, and Outcomes",Reino Unido,British Journal of Neurosurgery ,0268-8697,2018,32,5 ,528 - 535,10.1080/02688697.2018.1498450,GABRIEL DAVID PINILLA MONSALVE,935
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,"An investigation of Facebook users' implicit associations between Facebook, sexual and prosocial behavior",,Heliyon ,2405-8440,2018,4, , - ,https://doi.org/10.1016/j.heliyon.2018.e00811,JULIO ANTONIO OLIVERA LA ROSA,936
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Development and Optimization of Metagenomic Next-Generation Sequencing Methods for Cerebrospinal Fluid Diagnostics,Estados Unidos,Journal of Clinical Microbiology ,1098-660X,2018,56,9 ,2 - 18,10.1128/JCM.00472-18,"GABRIEL DAVID PINILLA MONSALVE, CARLOS A PARDO VILLAMIZAR",937
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Corto (Resumen),Langfitt Curve: Importance in the Management of Patients with Neurotrauma,India,Journal of Neuroanaesthesiology and Critical Care ,2348-0548,2018,5,N/A ,121 - 122,10.1055/s-0038-1654748,"GABRIEL DAVID PINILLA MONSALVE, HUBER SAID PADILLA ZAMBRANO, ANDRES MARIANO RUBIANO ESCOBAR, LUIS RAFAEL MOSCOTE SALAZAR",938
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Corto (Resumen),Interacciones Potenciales con Ivermectina como Tratamiento Coadyuvante en la Epilepsia Refractaria,España,Revista de Neurologia ,0210-0010,2018,66,7 ,251 - 251,10.33588/rn.6607.2017487,"GABRIEL DAVID PINILLA MONSALVE, LUIS RAFAEL MOSCOTE SALAZAR",940
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,"Wrong outside, wrong inside: A social functionalist approach to the uncanny feeling",Inglaterra,New Ideas in Psychology ,0732-118X,2018,50, ,38 - 47,https://doi.org/10.1016/j.newideapsych.2018.03.004,JULIO ANTONIO OLIVERA LA ROSA,942
